"","ss.treatment","ss.replicate","ss.genotype","ss.replicate_n_treatment","ss.treatment_i_genotype","residualss"
"44",2805.82544642858,2004.91875,1187.34050000001,14.6520416666681,12.65625,35474.4569166667
"45",0.0559999999999832,0.0333333333333599,1.01249999999999,5.04599999999999,6.24099999999999,288.231333333333
"46",15523.326,19581.5200833333,3120.00200000001,8862.21066666667,0.0160000000032596,86413.2458333335
"47",688318.956446426,62677.552083334,1473376.328,19832.5620416673,619089.042249998,7419071.81358334
"48",2698.094,3645.41633333334,19631.378,1159.84066666667,1774.224,30735.6766666667
"49",959.182874999999,63007.0840833334,5107.20799999998,54009.0003750001,15315.48225,509309.994583334
"50",370.50044642857,0.936333333333096,13.2844999999998,252.765374999999,156.025,8307.28558333333
"51",261.124571428571,1172.50008333333,79.6005000000005,1344.26666666667,0.0360000000000582,12036.2991666667
"52",98.7000178571434,1854.17408333334,494.018,206.647041666667,3.42224999999962,16914.7535833333
"53",34.3035000000091,5596.50208333333,763.847999999998,27499.0041666667,17926.756,201874.129833333
"54",25040.6751607144,1930.41408333345,209039.9045,109427.292041667,29273.5102500001,1761010.32791667
"55",36.0578750000568,150350.881333333,359280.818000001,6872.61037500005,118624.77225,892975.519583334
"56",47623.1457857142,38474.2640833334,15961.25,25548.1935000001,1495.72899999999,291073.887833333
"57",84035,11922.1267500001,154299.7445,1740.97066666663,37057.65625,589449.700166667
"58",34209.3814464286,354046.89675,32.2579999999143,35281.3250416666,16088.1209999998,2825716.35291667
"59",20.9831428571433,74.7340833333337,64.0820000000003,0.322666666666919,34.5960000000005,5336.37916666667
"60",2184.34999999998,3529.50533333328,126389.1005,2616.24066666665,9196.05624999997,357503.715666667
"61",182.286160714284,79.7069999999949,1784.16050000001,501.993375000005,2520.15625,90254.14525
"62",182.628642857142,296.102083333333,50.8804999999993,61.8135000000002,468.54025,8461.49283333334
"63",396297.442571431,1070874.13333333,56267712.1845001,1162765.44599999,8012577.16900001,43882331.6993333
"64",3886.62516071428,424.128000000001,8937.992,252.355041666666,1734.489,20554.3079166667
"65",301.644642857143,68.2520833333328,11.7044999999998,1283.4375,1380.625,22559.8318333333
"66",3.84457142856991,988.428000000004,5567.7845,194.400000000001,1141.69225,32237.713
"67",209.108642857143,425.633333333333,131.5845,643.5375,34.04025,4732.31333333333
"68",16330.6800178571,12098.2000833333,18072.072,1706.133375,8637.721,64651.8995833333
"69",3.30178571428587,233.523000000001,8.32049999999981,357.704166666668,11.5562499999996,11394.5706666667
"70",432.960285714285,14.0767500000002,99.9044999999987,193.680666666665,641.600999999999,8934.89716666666
"71",822.317785714285,171.841333333333,61.9520000000002,699.733499999998,2.40099999999984,7868.09833333334
"72",535.865785714284,5.33408333333318,2384.928,40.180166666667,393.128999999999,12218.7678333333
"73",193.522571428563,23391.3763333333,307.32799999998,7530.88066666666,786.768999999971,616118.443333333
"74",38704.6631428571,58027.2120000002,298143.7805,8774.92266666668,22767.21225,399670.085666667
"75",216.505785714286,260.19075,251.3405,299.7135,257.049,3457.9825
"76",16766.6457857145,237.726749999914,327398.4605,17802.0374999999,34863.1202499999,1061655.8895
"77",139.40064285713,42861.4200833334,12078.6125,2620.20416666666,10023.556,143027.283833333
"78",417.105160714287,138.890083333334,382.8125,632.775375000001,391.250249999999,11803.4065833333
"79",214.273142857157,27806.94075,8925.3125,1484.04266666668,4637.56224999999,172738.992166667
"80",448.395017857141,4.72033333333275,43.5124999999989,34.4283749999995,464.44225,10834.6625833333
"81",260.169446428572,218.970083333334,64.0820000000003,85.0850416666672,168.51025,7843.68891666666
"82",220049.572571428,19786.4400833333,329628.487999999,23696.9626666666,36415.19025,2275259.09416667
"83",7435.07187500002,299.568000000028,17529.1205,2485.19704166666,19096.9,271438.191916667
"84",0.0951607142851572,85.6830000000009,1357.952,50.142041666666,1122.54025,18782.5979166667
"85",16.0482857142857,12.4163333333333,13.2845,33.1526666666666,11.664,744.902666666666
"86",7.87314285714092,8155.95408333334,2751.85799999999,4731.264,982.080999999998,49785.5998333333
"87",3.77857142857192,24.6613333333335,42.9245000000001,162.032666666667,176.4,4926.61266666667
"88",31236.5531428573,220643.328,112185.2205,314795.266666666,37.6359999999404,1265771.48066667
"89",1234.62901785714,73.4767499999143,363744.392,56.7453749999404,115.600000000093,1266479.55725
"90",5595.72864285711,11366.58675,3583.16450000001,483.368166666653,12705.66025,322704.620166667
"91",173398.726446428,62577.0340833333,109416.4245,11298.420375,41132.9822500001,1382614.50958333
"92",793.968285714276,4121.92408333335,2257.8125,2048.67266666668,1727.91024999999,142621.966166667
"93",31449.0206428572,239.701333333331,48629.522,1144.94016666667,1535.12100000001,131558.599666667
"94",2148.94464285718,7416.69633333338,82766.9780000001,74264.9801666667,8910.22499999998,792692.252333333
"95",14578.8630178571,24831.3869999999,106390.2845,7966.0803749999,1061.93024999998,1438098.05725
"96",8785.65644642858,284.900083333334,1761.5645,3160.27837500001,1180.48225,46717.3825833334
"97",391.281446428572,189.254083333333,174.05,38.1603750000004,151.321,5772.50258333333
"98",36.8744464285714,7.60033333333331,1.45800000000008,3.15104166666674,36.29025,1532.31458333333
"99",5059.81944642856,4274.52033333329,803563.960500001,393.472041666624,41789.7602499999,733944.236583334
"100",16086.4320714286,199.691999999981,288.799999999988,12456.0041666667,4648.33600000001,494313.309666667
"101",26143.8780178572,102790.38675,80175.7844999998,0.0183749999850988,8471.01025000005,1143090.43225
"102",142912.35,6596.38408333343,19889.1245000002,50020.1626666666,202920.025,1108157.45516667
"103",19.3886428571423,143.008333333335,190.962,82.8375000000015,222.784,17686.4383333333
"104",310.51607142857,1942.46533333333,293.378000000001,1115.42816666666,94.5562499999996,11568.0073333333
"105",1785.00007142857,24097.5020833333,128721.0125,4391.28150000001,12848.64025,139836.262833333
"106",16602.8940000001,185999.628,21951.9380000001,29.1206666666549,25887.7439999999,1384747.51866667
"107",142.410285714286,967.304083333334,33.0245000000004,174.080666666667,233.77225,4519.68883333333
"108",425.780160714286,1.4740833333326,1879.8605,187.797041666667,171.81025,8869.19291666667
"109",18251.4446428567,1721717.72033333,26967.1679999996,663160.040166667,57.5999999996275,12826954.3356667
"110",73.950446428571,81.6749999999993,388.962000000001,0.495041666667021,664.225,12857.8189166667
"111",2398.71607142856,1965.06133333332,63.0125000000044,15.1001666666707,230.400000000001,48667.3283333333
"112",652.968017857056,127192.385333334,1240418.432,32459.3300416667,128244.30025,1171047.36291667
"113",46028.4446428571,478.002083333326,17.4845000000205,293.488166666648,11526.025,282761.301833333
"114",12.6600714286324,20766.4830000002,1.45800000010058,16623.3614999999,73753.7439999999,1893702.915
"115",25.8000714285299,119524.032,206.724500000011,275336.004166666,23809.5202500001,3563692.95266667
"116",904.748642857143,17.7100833333316,1517.282,329.004166666666,1258.884,19739.2718333333
"117",3313.06501785718,194.820083333354,6738.12049999996,11699.8770416667,44642.4422500001,485499.936916667
"118",177.075017857142,21.3363333333336,0.92450000000008,3.6753749999998,22.0522499999997,7025.72258333333
"119",22.8017857142859,5.89633333333336,55.1120000000001,17.3881666666666,7.65625,1078.28266666667
"120",124.080285714286,151.425333333333,1505.1125,480.534,243.542249999999,16256.2863333333
"121",641.144,5979.82008333332,53.137999999999,1061.76266666666,332.929000000004,64888.3891666667
"122",550.441142857133,14599.308,132470.3645,25.090666666656,1.02400000000489,187986.656666667
"123",289.153142857132,56.1700833333307,13839.0605,6.53399999999965,306.915999999997,127311.439833333
"124",13938.068642857,24057.8400833334,29714.3404999999,9786.92816666677,16398.45025,729578.646166667
"125",27.457142857143,3.30008333333353,2.3119999999999,5.40000000000009,10.5062499999999,3128.12683333333
"126",211.437160714282,1080,28117.5005,6440.81204166666,219.492249999996,96245.9669166667
"127",371.803017857135,25264.8119999999,107.647999999986,1244.42604166665,7238.79024999996,286202.004916667
"128",22631.4285714284,197064.970083333,115596.0125,158394.264,2371.59999999986,1309440.14583333
"129",42756.0825714284,74750.2083333331,667731.968,15162.2406666665,16752.649,751007.023333333
"130",51180.4160000011,24012.552083334,517872.744499998,85851.4026666675,78694.6409999989,8903496.15916667
"131",4789.98007142855,87.0403333333379,1120.50450000001,879.368166666667,5709.71024999999,106285.976666667
"132",70782.7800178572,9061.93199999991,379088.1125,753.667041666689,41906.20225,520411.430916667
"133",200877.640071429,878581.420083332,534154.612500001,525152.2815,222770.55025,6730588.37283333
"134",40911.7540178571,209710.602083333,111228.6125,11893.3760416666,195.806249999907,1697216.64791667
"135",4261.44114285714,1630.24408333333,131.072,2088.6,394.383999999998,49891.3318333333
"136",71547.0857857144,8.42699999990873,11882.8125,1383.36016666656,2133.0602500001,1367621.07866667
"137",913.923500000004,3186.82133333333,22224.4445,441.18816666666,5180.17600000001,181525.536333333
"138",1795.72828571429,0.208333333328483,540.800000000003,7216.06666666667,1192.46399999999,98907.9186666667
"139",416243.850446428,82839.8200833332,1779896.448,61187.4600416664,335622.399999999,5760416.43358333
"140",934313.037875,588658.184083335,7789017.67200001,535144.260041665,490888.335999999,18401531.5979167
"141",319.969446428571,2960.13333333332,12660.512,1759.87504166667,1029.21025,64130.6495833333
"142",204.853017857145,23.0563333333339,76533.192,0.715041666670004,10.6089999999967,44148.7095833333
"143",0.462875000026543,15675.1020833334,55735.6820000001,188.505375000008,10074.276,278862.172583334
"144",89.9202857142845,120,861.984499999999,467.046000000002,367.235999999999,8423.38999999999
"145",96.9446428571428,345.441333333334,6.72800000000007,124.704166666666,51.7562499999995,5342.46066666667
"146",326725.361160725,496241.685333326,1968969.50449999,8349642.40837498,55390.806250006,72581958.6555833
"147",138191.444642857,1912005.81075001,24481976.642,4110417.30816665,1727233.59999999,90207993.0751667
"148",145.962160714285,45.7567500000005,65.5220000000008,510.125041666668,83.2322500000009,13551.1059166667
"149",558953.465785742,50256245.2700835,17038026.2044999,20294234.1001667,12630837.7689999,175713472.545167
"150",709842.645160718,488.436750000343,3206162.96450001,3792.94504166767,80676.3239999991,10815899.2729167
"151",167.644571428572,967.304083333334,50.8805000000002,399.384000000001,0.0360000000000582,6901.26583333333
"152",118027.275017857,766304.936333335,2353734.6605,332843.672041667,215018.23225,8312543.17858334
"153",41386.6457857142,4163.05200000003,210186.5045,162.361499999999,44295.68025,218282.236
"154",284693.754017858,3854018.57633333,5261.76800000016,1750751.26204167,53326.5062499996,7970465.71191667
"155",51.0017857142811,4818.40133333334,33.0244999999995,34.5041666666657,77.0062500000058,69177.4626666666
"156",3371.20714285715,1411.10208333334,1976.07200000001,984.150000000001,1288.22500000001,57853.4018333333
"157",1688.85044642858,165.910083333321,12994.802,2491.63704166666,26.40625,187873.658916667
"158",3.87778571434319,43259.2213333333,101859.2645,71795.0041666667,4216.86225000001,1615160.92466667
"159",318950.95207143,38995.2853333326,5594.51250000019,44777.4801666671,204246.972250001,7738022.90466667
"160",13861.3450178569,231546.245333334,516714.8045,200467.740375001,24542.1159999999,3121299.45458334
"161",5414.51016071416,4308.0083333333,83334.05,19701.8760416666,36096.064,1381911.23491667
"162",2.15016071428545,3.81633333333411,715.207999999999,30.0333750000009,176.820249999999,14278.2465833333
"163",252.054446428578,7844.067,20339.442,3011.12504166667,27.3902499999967,66355.0679166667
"164",844.27457142857,1043.12033333333,31792.338,2532.40066666667,124.962249999997,39908.1423333333
"165",708.975017857143,49.4083333333338,118.098,64.1700416666663,606.841,5155.42291666667
"166",16886.1428750008,150853.934083331,9173215.8005,616035.735374998,59505.7960000001,20230850.6795833
"167",615.721142857143,515.845333333333,56.7844999999998,72.1606666666667,378.840249999999,7907.19833333334
"168",207.766446428572,54.5400833333333,395.1605,37.0520416666668,227.05225,4127.70858333333
"169",101.660642857143,22.3603333333331,388.962,38.8814999999995,127.09225,6844.47133333333
"170",822.075446428567,2338.18408333333,4907.8445,1852.03704166667,1795.6,25774.8655833333
"171",117.028571428571,147.630083333333,7.44200000000001,11.4406666666664,107.256249999999,6702.13016666667
"172",137510.518017857,302.418749999953,48846.728,9140.23837500007,5709.71025,887862.42625
"173",5506473.79314285,3166442.92008334,308381028.482,1219743.384,6574533.97225001,45629796.4688333
"174",254.610285714286,2238.62408333333,130.560500000001,1181.04066666667,11.2359999999999,7735.25316666667
"175",1053.80578571418,384574.374083334,315607.687999999,603184.213500001,186404.409,3635586.00783333
"176",393.457785714286,84.3363333333336,95.0480000000002,17.8215,168.921,3358.95833333333
"177",11.5718750000015,2647.98075,213.858,1337.17604166667,400.056250000001,19650.0769166667
"178",2907.00144642859,16105.467,17134.6580000001,7890.21337499999,16048.036,380219.05625
"179",21872.5000714285,2155.61633333331,158972.2805,39871.3481666665,2289.16899999999,1486590.70833333
"180",4.0800714285715,11.5940833333334,76.0499999999997,163.680166666667,114.244,3635.38116666667
"181",396.649446428572,155.268749999999,85.2844999999998,114.402041666666,800.130249999998,9889.39291666667
"182",162.540875000006,11273.34675,8929.53800000002,4741.03704166666,5019.84025000001,84759.0249166667
"183",19.2400714285723,353.290083333333,506.018,1011.0615,244.53025,9481.29083333333
"184",6.45001785713248,57816.3,158598.05,139.690041666676,11498.881,409597.845916667
"185",8.85028571428575,38.5333333333338,64.4404999999997,13.6326666666664,103.36225,5159.09566666666
"186",1017.63216071429,1041.94133333333,44.1044999999995,1735.050375,81.7960000000003,13990.9425833333
"187",51.6678749999992,16.9500833333332,136.242,3.9270416666659,104.976000000001,8495.32958333333
"188",424.560285714285,244.816333333333,490.05,5.28066666666655,1084.72225,3827.86966666667
"189",1.62864285714284,12.7400833333334,140.45,36.6601666666667,49.729,765.277833333333
"190",1571.15000000002,45435.2083333336,1468.89799999993,12742.9226666666,13931.5562500001,701522.662333333
"191",210.945875,28.4213333333337,241.5125,160.884375000001,27.3902500000004,8095.58158333333
"192",8591.0777857143,28635.03075,444020,3596.00416666665,39043.75225,358571.192166667
"193",791.113142857144,238.572,40.0445,234.432666666668,16.6409999999996,8688.67666666667
"194",38319.8745714285,74665.3740833333,100012.2245,24369.4106666667,34674.43225,650326.530833333
"195",0.848642857142863,21.3363333333333,1.01250000000005,12.6041666666666,7.14025000000004,909.298666666667
"196",2779.47457142857,4708.77408333334,1505.1125,26.1359999999986,121.800999999992,68325.9738333333
"197",2.20001785714294,1.92533333333336,63.0125,4.34704166666666,111.556,2015.10258333333
"198",39.6446428571435,20.3363333333327,24.6419999999998,322.480166666666,133.225,9781.47766666667
"199",596.578571428572,37.4083333333328,4697.11249999999,14.8006666666661,162.006249999999,13831.1683333333
"200",23582.0642857143,3.85208333333139,7239.01249999998,9723.174,209.306249999994,161926.550833333
"201",74.5330178571439,0.0907499999993888,464.648000000001,68.8010416666657,1909.924,12690.7199166667
"202",2947.69828571426,98298.2520833334,61305.6645000002,7752.06666666665,27191.0102500001,1988074.38083333
"203",50.1602857142861,75.525333333333,586.444500000001,16.0166666666664,2.35224999999991,9177.43633333333
"204",1046.95801785716,3590.508,31031.442,11001.2500416667,580.644,214781.497916667
"205",64.3964464285709,385.925333333334,69.1919999999991,0.828374999999141,59.2922500000004,10551.1195833333
"206",4.42864285714313,11.5319999999992,1052.7005,2.52150000000074,607.62025,11257.29
"207",117554.473142856,374172.672,332665.218,369703.600666666,993447.360999999,4190548.20066667
"208",20663.5051607143,64802.4163333333,67384.4405000001,5995.00104166666,23237.22025,239765.177916667
"209",109697878.903143,322271003.34075,52695240.1605003,229555377.600666,14634587.70225,1163099500.83417
"210",2682.31314285714,3583.947,3964.928,1743.126,1867.32225,42248.835
"211",29349.5121607144,9585.46875,23791.202,2858.67037499999,34650.88225,792631.84925
"212",1163074.00178571,89020.3213333338,3533798.38049999,27576.1281666607,2309283.02499999,84841470.4323333
"213",80.0301607142865,524.172,9253.602,45.6753750000007,202.050249999998,10562.82225
"214",48954.7300178567,179127.314083334,67140.872,61468.8033750001,1120.42225000006,2078236.28458333
"215",10.8642857142859,1473.50208333333,139.9205,544.810666666666,616.225,11507.9298333333
"216",29.6700178571427,44.0440833333341,0.544499999999971,2.14704166666706,25.1222500000003,12402.0479166667
"217",35.1000714285715,254.91675,4.60799999999995,38.2401666666667,19.7402499999998,1750.60616666667
"218",424.560285714287,21.6750000000002,4.60800000000017,41.666666666667,6.24099999999999,6973.43066666667
"219",1761.865875,864.570083333334,1064.3405,826.217041666665,939.930249999999,8304.51158333333
"220",22410.7406428571,3068.38533333334,600.608000000007,1381.44016666667,877.032250000004,123668.770666667
"221",18049.9080178571,6984.50208333333,5300.76799999999,1255.38004166666,1630.72899999999,60200.3029166667
"222",83.7777857142864,606.600333333336,368.082000000002,392.70416666667,39.6010000000024,34343.8116666667
"223",769.160160714284,1.49633333333259,1778.498,8.03004166666688,573.048999999999,8238.42491666666
"224",457.930285714276,46189.4040833332,4860.962,4233.59999999998,1811.71600000001,291547.435833333
"225",50.2800714285713,451.244083333335,2101.25,177.848166666668,92.7202500000003,11053.7461666667
"226",132.017160714286,830.028,1.79999999999927,507.795041666666,4.0322500000002,14908.9909166667
"227",273.980160714285,482.402999999998,54.4499999999989,342.009375,18.7690000000002,9002.19825
"228",5790.21516071429,7404.12300000008,61827.2000000001,6327.34704166668,300.304000000004,291635.134916667
"229",281.728285714285,494.914083333333,317.604500000001,515.093999999999,2089.47025,14227.0668333333
"230",30689.2845714288,214799.408333333,374230.082000001,74314.2426666664,59351.6160000004,4156066.40466667
"231",21721.5201607142,190881.633333333,42984.9920000006,40969.2270416664,91049.7640000004,4314587.90391667
"232",60100.4320714285,55478.6003333332,4269249.608,60160.3334999999,25689.6922500001,1717277.51333333
"233",135.930017857143,143.22675,140.45,293.709375,3.19225000000006,2350.43425
"234",32213.4951607143,28480.7640833333,1019577.3245,108438.759375,350138.944,4038998.86058333
"235",0.030017857142866,3.85208333333321,8.58050000000003,19.7800416666666,19.3209999999999,1941.92691666667
"236",83.0059999999994,375.947999999999,583.2,74.3706666666667,691.392249999999,5729.35966666667
"237",2003.77944642857,1125.46875,113688.1205,649.117041666665,4418.40399999999,23335.9679166667
"238",3115.20114285715,7353.93633333332,405,8176.00266666666,2043.47025000001,41522.0436666666
"239",14857.7504464285,434475.536333334,80619.602,244883.982041666,1062923.00625,6407613.01058334
"240",15.3451607142858,2.79075000000012,4.32449999999994,57.1350416666669,0.000250000000050932,1393.60291666667
"241",10689.8944464285,1391.28300000005,497859.012500001,3483.10204166663,6.08400000003166,640352.884916667
"242",1534.51607142859,714.432000000015,5021.28050000002,350.900166666659,148.224999999991,109177.025666667
"243",3523.53944642858,30099.16875,11887.688,2364.420375,3461.46025,87714.2582500001
"244",304475.251500001,1133449.21875,1934917.632,305064.181500001,9437.18400000036,13976299.8985
"245",1501.91501785722,60139.5413333332,14623.2320000001,12610.650375,14930.496,597431.452583333
"246",0.0345714285649592,7544.60208333335,3734.64449999999,2848.326,4340.97224999999,66629.1408333333
"247",108.416,244.816333333333,17.1125000000002,73.0406666666668,7.83225000000039,7225.57966666667
"248",707.625446428574,2018.02008333334,1219.922,12.6500416666677,107.256249999999,21434.7905833333
"249",406.983499999973,37062.1600833333,1782.272,9442.62150000001,17380.561,546557.933833333
"250",120276.516071428,16544.0083333335,36782.4644999998,8962.14816666674,80820.0999999996,1216086.03766667
"251",3910.90001785714,12587.0083333333,7624.51249999998,1814.45004166666,1461.68100000001,256470.000916667
"252",29452.4025714283,229705.000333333,16860.6244999999,53210.9040000001,109160.704,1493308.63333333
"253",223532.244446428,97128.2999999989,521741.904499999,259640.238374999,234457.344,6762608.53125
"254",2456.17828571427,16177.3740833333,9839.04800000001,9830.39999999999,15077.689,135804.307833333
"255",176960.791142858,448987.800333333,274.540500000119,29998.176,184742.464,3606302.89333333
"256",7858.50864285713,238.572,14617.8245,2402.86816666667,1149.18399999999,55467.5776666667
"257",484888.690285714,75837.3240833329,12083.5279999999,752819.210666666,55219.7609999999,6841964.01983333
"258",980.23716071427,113.102083333331,355.324500000002,1012.29337499999,1461.68100000001,89510.6275833333
"259",15004.3958749999,108390.352083333,617901.858,32753.0570416665,50951.0440000002,2103831.52791667
"260",2240.40001785714,14.0083333333314,194104.1045,9821.44204166663,1865.95600000001,165631.342916667
"261",80.4086428571463,3432.56033333333,254003.2605,37.9214999999967,238.144,107188.908333333
"262",10.0178750000005,31.5187500000002,123.008000000001,17.767041666667,0.195999999999913,4521.13691666667
"263",1978.51207142857,59.5020833333328,2549.282,62.220166666666,2269.54225,23429.9088333333
"264",429.100071428562,4222.16033333332,11921.8445,695.641499999998,267.289000000004,102234.228333333
"265",5.9245714285712,21.93075,69.9380000000001,27.4726666666666,236.68225,3934.51816666667
"266",86.5071607142854,62.9300833333336,219.7845,43.9470416666663,79.2422500000002,6972.25258333333
"267",8.95114285714226,49.9230000000007,3437.442,98.3040000000001,32.2202500000003,11646.515
"268",3119190.70501785,3876021.24075001,52746.7204999998,2574398.06204167,1709326.336,35274277.5079167
"269",240124.170017857,16054.5333333332,347398.4405,8107.27504166588,383807.280999999,14166689.0719167
"270",76.1468750000004,58.5203333333338,117.6125,9.56004166666662,127.806250000001,6671.39791666667
"271",37.1830178571429,272.405333333333,2.8125,97.155375,1.02399999999989,1357.61658333333
"272",35.6530178571411,4197.28408333335,66909.3119999999,88.2093749999913,1567.504,71948.0005833333
"273",0.0150178571420838,71.4563333333317,777.504499999999,30.6020416666688,0.195999999999913,17542.5895833333
"274",21.2940000000001,2.55208333333326,7.08050000000003,4.37400000000002,1.98025000000007,1535.31283333333
"275",0.117160714285717,0.200083333333339,0.0845000000000056,2.38004166666667,0.132249999999999,68.3409166666667
"276",2203.35114285717,137.60208333336,84903.4804999999,277.349999999977,1143.83025,387641.672833333
"277",650375.904446427,566706.352083329,1031.04800000042,130046.737041663,1083858.084,33039663.5529167
"278",1502572.96028571,832150.420083335,267128.498,1465343.79266667,733813.920999999,4771623.34316667
"279",0.658285714685917,237790.227,4778117.768,188.682666666806,86666.7902500005,7451564.41166667
"280",427.001785714281,689.281333333332,8384.5125,67.2041666666628,2457.05624999999,94466.5266666667
"281",1257.90087499993,76654.0200833337,42938.6444999998,48857.6270416669,8773.4439999999,1033272.04558333
"282",37.8559999999998,2281.15199999999,15.4879999999976,108.810666666664,175.142249999997,37635.2316666667
"283",2277.75778571429,12144.432,6062.16199999998,4560.56016666666,618.582249999992,109057.586666667
"284",5855.35114285711,52890.6040833335,168912.2,36654.8166666668,30079.7402499999,744552.906166667
"285",10.3686428571436,675.925333333333,47.4320000000007,297.0375,25.7602499999994,12937.9193333333
"286",38230.5875000001,87.0403333334252,150580.658,7009.2041666666,168350.625,1891372.58233333
"287",146710.551446429,200859.918750001,14497979.762,369680.052041667,2439767.236,3495287.63291667
"288",13765.9861607143,15151.5213333333,21372.722,41419.9100416667,14976.9,247229.723916667
"289",1957.89001785713,13655.46675,5158.47199999998,998.376041666663,1558.75225000002,160985.857916667
"290",9058.67016071454,262033.802083334,74798.6805000007,178416.707041668,97624.2802499998,13816950.5465833
"291",13247.395875,1961.01675,1044.0125,74.2593749999942,2753.94025,112432.06325
"292",51.3040178571428,611.55675,5.94050000000061,2.97037500000079,45.15625,11382.71525
"293",3102.94864285714,1.06408333333457,8.71199999999953,870.204166666666,1381.80025,18336.2901666667
"294",172.272071428572,40.0207499999997,38.6419999999998,0.840166666666846,224.676,6874.89916666667
"295",4108.36114285715,541.025333333338,3284.48449999999,2793.47266666667,5356.91025,115807.057666667
"296",1229.58578571429,561.168750000001,23.3280000000013,4.10816666666506,78.1202499999999,30147.0961666667
"297",1126721.71607143,112602.006750001,296802.248000002,47090.4134999998,396507.656250002,11879922.4015
"298",15121.6071428572,5206.10133333341,26201.5605000001,6140.81666666671,0.506249999976717,298371.815666667
"299",232266.898285717,242883.014083333,87238.8405000009,1001971.88266667,73582.0839999989,20726829.4458333
"300",2490.64464285708,14502.4053333334,77975.0719999999,574.741500000004,9875.30624999991,520007.479333333
